Industry,investment_type,SubIndustry,ProductServiceType,name,Unicorn,org_name,cb_url,rank,legal_name,roles,homepage_url,country_code,region,city,status,short_description,category_list,category_groups_list,num_funding_rounds,total_funding_usd,founded_on,last_funding_on,closed_on,employee_count,logo_url,alias1,primary_role,num_exits,funding_round_uuid,org_country_code,announced_on,raised_amount_usd,post_money_valuation_usd,post_money_valuation,investor_count,investor_name,investor_type,is_lead_investor,investor_country_code,investor_types,investor_investment_count,investor_total_funding_usd,is_lead_investor_name,featured_job_title,acquirer_name,acquisition_type,acquired_on,stock_exchange_symbol,stock_symbol,went_public_on,valuation_price_usd,money_raised_usd,funding_year,founded_year,acquired_year,went_public_year,country_name(CHN),country_name,country_name_full,Post Money Value
儲能,Grant,化學儲能,電轉氫,Bramble Energy,,Bramble Energy,https://www.crunchbase.com/organization/bramble-energy,33246.0,Bramble Energy Ltd,company,https://www.brambleenergy.com/,GBR,England,London,operating,"Bramble Energy is an innovator energy technology company that designs and manufactures high-performance, low-cost, and fuel cell stack","Clean Energy,CleanTech,Consumer Electronics,Energy,Fuel Cell,Manufacturing,Renewable Energy","Consumer Electronics,Energy,Hardware,Manufacturing,Sustainability",6.0,73807333.0,2016-01-01,2023-05-09,,,https://images.crunchbase.com/image/upload/t_cb-default-original/f5cp45pbcjdmrjxna3rw,,company,,989858a7-0c22-4f3d-8009-ea4811874d4c,GBR,2023-05-09,16032600.0,,,1.0,Advanced Propulsion Centre UK,organization,,GBR,"accelerator,government_office",106.0,,Advanced Propulsion Centre UK,Co-Founder and CEO,,,,,,,,,2023.0,2016.0,,,英國,UK,United Kingdom of Great Britain and Northern Ireland14,
儲能,Series B,熱能儲能,"顯熱儲能,熱化學儲能",Eco-Tech Ceram,,Eco-Tech Ceram,https://www.crunchbase.com/organization/eco-tech-ceram,46216.0,"Eco-Tech Ceram, SAS",company,https://ecotechceram.com,FRA,Languedoc-Roussillon,Rivesaltes,operating,"ETC specializes in thermal storage, energetic efficiency, industrial wastes recovery high valuation and advanced materials characterization.","Energy Storage,Industrial,Industrial Engineering,Mechanical Engineering","Energy,Manufacturing,Science and Engineering",3.0,18820028.0,2013-01-01,2025-06-02,,,https://images.crunchbase.com/image/upload/t_cb-default-original/kw0asmsivhcjmprybwaq,ETC,company,,21cd02a3-ff6a-4dcb-be13-048d659a4315,FRA,2025-06-02,18325150.0,,,2.0,Crédit Mutuel Impact,organization,,FRA,private_equity_firm,10.0,,,Founder CEO,,,,,,,,,2025.0,2013.0,,,法國,France,France,
儲能,Series B,化學儲能,"電轉氫,綠氨",SPIC,,SPIC,https://www.crunchbase.com/organization/spic,171234.0,"State Power Investment Group Co., Ltd.","company,investor",http://www.spic.com.cn,CHN,Beijing,Beijing,operating,SPIC is a photovoltaic power generation company that ensures national energy security.,"Construction,Energy,Hydroelectric,Smart Building","Energy,Real Estate,Sustainability",1.0,645865029.0,2015-05-01,2022-12-08,,,https://images.crunchbase.com/image/upload/t_cb-default-original/pmquqgijhnzq2g26atue,State Power Investment Corporation,investor,2.0,4ceae957-54e8-428b-8448-87efa72629ba,CHN,2022-12-08,645865029.0,,,9.0,National Green Development Fund,organization,,CHN,fund_of_funds,15.0,,,President,,,,,,,,,2022.0,2015.0,,,中國,China,Peoples Republic of China2,
儲能,Grant,儲能系統整合,設備供應安裝,Etrel,,Etrel,https://www.crunchbase.com/organization/etrel-9ea3,365522.0,Etrel d.o.o.,company,http://www.etrel.com/,SVN,Grosuplje Commune,Grosuplje,acquired,Etrel is a manufacturer of charging stations and software for integrated electric vehicle charging systems.,"Charging Infrastructure,Electronics,Energy Storage,Manufacturing,Software","Consumer Electronics,Energy,Hardware,Manufacturing,Software,Transportation",2.0,1057153.0,2007-01-01,2015-10-01,,,https://images.crunchbase.com/image/upload/t_cb-default-original/vcoe8sctkvagr9zgrgaz,,company,,25b85dfb-b086-4906-8cc5-62ed410fd9a0,SVN,2015-10-01,992469.0,,,1.0,EASME,organization,,BEL,government_office,3670.0,,EASME,CTO,KD Group,acquisition,2025-03-14,,,,,,2015.0,2007.0,2025.0,,斯洛維尼亞,Slovenia,Slovenia,
儲能,Seed,儲能系統整合,"設備供應安裝,系統整合,儲能專案開發與營運商",Ferroamp Elektronik,,Ferroamp Elektronik,https://www.crunchbase.com/organization/ferroamp-elektronik-ab,170438.0,Ferroamp Elektronik AB,company,http://ferroamp.com,SWE,Stockholms Lan,Spånga,operating,"Ferroamp Elektronik develops, manufactures, and markets innovative power electronics for a more efficient use of electrical energy.","Consumer Electronics,Electronics,Energy,Energy Storage,Manufacturing,Power Grid","Consumer Electronics,Energy,Hardware,Manufacturing",2.0,1798918.0,2010-01-01,2016-01-18,,,https://images.crunchbase.com/image/upload/t_cb-default-original/hpbbzpqbzmc1ecpqd4qn,,company,,004f28e1-5af5-4d23-9fd3-221fb61c08fd,SWE,2016-01-18,1748918.0,,,2.0,Almi Invest,organization,,SWE,venture_capital,622.0,,,Founder CTO,,,,,,,,,2016.0,2010.0,,,瑞典,Sweden,Sweden,
儲能,Series Unknown,"電化學儲能,儲能系統整合","鋰離子電池,設備供應安裝,系統整合,儲能專案開發與營運商",Gegadyne Energy,,Gegadyne Energy,https://www.crunchbase.com/organization/gegadyne-energy,69596.0,GegaDyne Energy Labs Pvt Ltd,company,http://gegadyne.com/,IND,Maharashtra,Mumbai,operating,Gegadyne Energy is a Mumbai-based startup Electric Vehicle (EV) Energy Storage company.,"Automotive,Battery,Energy,Energy Storage","Energy,Transportation",2.0,5000000.0,2015-01-01,2021-01-15,,,https://images.crunchbase.com/image/upload/t_cb-default-original/iehafw7xqqqwvaubp5jy,Gegadyne,company,,93b8435e-9e60-4f84-bd9e-b59db1175882,IND,2021-01-15,5000000.0,,,1.0,V-Guard Industries,organization,,IND,,1.0,,V-Guard Industries,CEO and co-founder,,,,,,,,,2021.0,2015.0,,,印度,India,India,
儲能,Seed,儲能系統整合,設備供應安裝,Echandia,,Echandia,https://www.crunchbase.com/organization/echandia-marine,24595.0,ECHANDIA AB,company,http://www.echandia.se,SWE,Stockholms Lan,Stockholm,operating,"Echandia develops energy storage solutions and battery systems for maritime transportation, shipping, and other heavy-duty applications.","Battery,Energy,Energy Storage,Marine Transportation","Energy,Transportation",2.0,32207880.0,2018-01-01,2025-03-03,,,https://images.crunchbase.com/image/upload/t_cb-default-original/eg0gud8zdxa28oghpqnj,,company,,347f6890-94fa-416f-afb6-2e148b836200,SWE,2023-09-04,1297963.0,,,1.0,Course Corrected,organization,,SWE,venture_capital,23.0,,Course Corrected,CEO,,,,,,,,,2023.0,2018.0,,,瑞典,Sweden,Sweden,
儲能,Grant,"電池循環經濟,儲能系統整合","電池回收再利用,設備供應安裝",easyLi,,easyLi,https://www.crunchbase.com/organization/easyli,241855.0,easyLi SAS,company,http://www.easylibatteries.com/,FRA,Poitou-Charentes,Châtellerault,operating,easyLi develops and manufactures Lithium batteries designed to meet the needs of manufacturers and users of light electric vehicles.,"Battery,Electric Vehicle,Electronics,Energy Storage,Manufacturing","Consumer Electronics,Energy,Hardware,Manufacturing,Transportation",1.0,57283.0,2011-01-01,2016-05-01,,,https://images.crunchbase.com/image/upload/t_cb-default-original/ts1u3tri7pqxwxeaoizi,easyLi Advanced Battery Systems,company,,30442b2e-7205-4aef-b9e3-0914d8640300,FRA,2016-05-01,57283.0,,,1.0,EASME,organization,,BEL,government_office,3670.0,,,Founder CEO,,,,,,,,,2016.0,2011.0,,,法國,France,France,
儲能,Series A,"電池循環經濟,儲能系統整合","電池回收再利用,設備供應安裝","Electra Vehicles, Inc.",,"Electra Vehicles, Inc.",https://www.crunchbase.com/organization/electra-vehicles,15797.0,"Electra Vehicles, Inc.",company,http://www.electravehicles.com/,USA,Massachusetts,Boston,operating,"Electra is a tech start-up that brings the brain to batteries for EVs, fleet, and robotics markets with innovative AIML solutions.","Automotive,CleanTech,Energy Storage,Machine Learning,Renewable Energy","Artificial Intelligence (AI),Data and Analytics,Energy,Software,Sustainability,Transportation",6.0,25400112.0,2015-01-01,2023-06-15,,,https://images.crunchbase.com/image/upload/t_cb-default-original/dxe9jgjntc7ha1wmdfsj,,company,,66933feb-3443-4493-af9c-ee60ceeed801,USA,2023-02-22,21000000.0,,,5.0,Blackberry,organization,,CAN,,37.0,1325000000.0,United Ventures,,,,,,,,,,2023.0,2015.0,,,美國,USA,United States of America,
儲能,Grant,機械儲能,飛輪儲能,Teraloop,,Teraloop,https://www.crunchbase.com/organization/teraloop,90905.0,Teraloop Oy,company,http://teraloop.org/,FIN,Southern Finland,Espoo,operating,Teraloop is developing a breakthrough in utility scale storage to unlock the integration of renewable energy.,"Energy,Energy Storage,Renewable Energy","Energy,Sustainability",2.0,2693300.0,2014-01-01,2021-09-03,,,https://images.crunchbase.com/image/upload/t_cb-default-original/xcqtb39ufduud2kpc8d3,,company,,cf0f6070-40fb-4c8b-944c-68528dbbc13f,FIN,2019-03-29,2693300.0,,,1.0,Horizon 2020,organization,,BEL,government_office,211.0,,Horizon 2020,Chief Development Officer,,,,,,,,,2019.0,2014.0,,,芬蘭,Finland,Finland,
儲能,Undisclosed,儲能系統整合,"系統整合,儲能專案開發與營運商",Eelpower,,Eelpower,https://www.crunchbase.com/organization/eelpower,7955.0,Eelpower Limited,company,https://eelpower.co.uk/,GBR,England,London,operating,Eelpower is a battery storage developer that operates energy storage solutions.,"Battery,Energy,Oil and Gas,Solar","Energy,Natural Resources,Sustainability",2.0,703201545.0,2017-01-01,2025-08-27,,,https://images.crunchbase.com/image/upload/t_cb-default-original/ytmfdqpgfda60lj3ihyv,,company,,30726c92-d5c6-4589-b1d1-4202fdd5feac,GBR,2025-08-27,674715574.0,,,3.0,National Wealth Fund,organization,,GBR,investment_bank,31.0,,Equitix,Chairman,,,,,,,,,2025.0,2017.0,,,英國,UK,United Kingdom of Great Britain and Northern Ireland14,
儲能,Grant,儲能系統整合,設備供應安裝,Nerve Smart Systems,,Nerve Smart Systems,https://www.crunchbase.com/organization/nerve-smart-systems,93424.0,Nerve Smart Systems ApS,company,http://nervesmartsystems.com/,DNK,Sjelland,Roskilde,operating,We develop a highly capable battery management system that allow for dynamic cell stack reconfiguration and micromanagement of battery cells,"Battery,Electric Vehicle,Electronics,Energy Storage,Marine Technology","Consumer Electronics,Energy,Hardware,Science and Engineering,Transportation",1.0,2919693.0,2016-10-27,2017-08-01,,,https://images.crunchbase.com/image/upload/t_cb-default-original/dq3o4g8qg6ym2vszcnnp,Nerve Switch®,company,,840319f3-7904-4f59-844b-68dec5764823,DNK,2017-08-01,2919693.0,,,1.0,EASME,organization,,BEL,government_office,3670.0,,,Chief Executive officer Managing Director,,,,,,,,,2017.0,2016.0,,,丹麥,Denmark,Denmark,
儲能,Series D,儲能系統整合,設備供應安裝,Nanotech Energy,,Nanotech Energy,https://www.crunchbase.com/organization/nanotech-energy,26343.0,"Nanotech Energy, Inc.",company,https://www.nanotechenergy.com/,USA,California,Los Angeles,operating,"Nanotech Energy is a supplier of graphene, graphene oxide, and graphene supper batteries.","Battery,Energy,Renewable Energy","Energy,Sustainability",3.0,94914453.0,2014-01-01,2021-08-10,,,https://images.crunchbase.com/image/upload/t_cb-default-original/crnycl3khifmsdi63tto,,company,,f7db78f7-dcbd-4b52-8c25-969073136951,USA,2021-08-10,64000000.0,550000000.0,550000000.0,1.0,Fubon Financial Holdings,organization,,TWN,investment_bank,10.0,584430183.0,Fubon Financial Holdings,CEO,,,,,,,,,2021.0,2014.0,,,美國,USA,United States of America,
儲能,Grant,化學儲能,電轉氫,DrageMate International,,DrageMate International,https://www.crunchbase.com/organization/drage-mate-international,2060065.0,,company,http://www.dragemate.com/,ESP,Murcia,Murcia,operating,DrageMate International is a low profile RD firm specialized in chemical engineering for power generation and vehicle propulsion systems.,"Chemical Engineering,Energy Storage,Local Business","Energy,Sales and Marketing,Science and Engineering",1.0,56567.0,2004-01-01,2015-02-01,,,https://images.crunchbase.com/image/upload/t_cb-default-original/kopyn0nje4ipkutf0rl5,,company,,d1fd2f28-a894-4850-b878-ecb6ec2c97cc,ESP,2015-02-01,56567.0,,,1.0,EASME,organization,,BEL,government_office,3670.0,,,,,,,,,,,,2015.0,2004.0,,,西班牙,Spain,Spain,
儲能,Post IPO,"電化學儲能,儲能系統整合","鋰離子電池,鈉離子電池,固態電池,設備供應安裝,系統整合,儲能專案開發與營運商",Dragonfly Energy,,Dragonfly Energy,https://www.crunchbase.com/organization/dragonfly-energy,5725.0,Dragonfly Energy Holdings Corp.,company,http://dragonflyenergy.com,USA,Nevada,Reno,ipo,Dragonfly Energy is a Reno based lithium ion battery technology company.,"Automotive,Battery,Manufacturing,Renewable Energy","Energy,Manufacturing,Sustainability,Transportation",5.0,280500000.0,2016-01-01,2025-10-06,,,https://images.crunchbase.com/image/upload/t_cb-default-original/j0x4hbacd1qldff7vkho,,company,,2e0bd43a-9524-4060-8732-32754db36546,USA,2025-10-06,25000000.0,,,,,,,,,,,,,,,,nasdaq,DFLI,2022-10-07,500000000.0,128000000.0,2025.0,2016.0,,2022.0,美國,USA,United States of America,
儲能,Grant,電池循環經濟,"電池回收再利用,二次生命電池",RePurpose Energy,,RePurpose Energy,https://www.crunchbase.com/organization/repurpose-energy,68258.0,RePurpose Energy Inc.,company,https://www.repurpose.energy/,USA,California,Fairfield,operating,"RePurpose Energy reuses electric vehicle batteries to create lower-cost, more sustainable second life solar energy storage systems.","Battery,Electronics,Energy,Energy Storage,Renewable Energy,Solar,Sustainability,Waste Management","Consumer Electronics,Energy,Hardware,Natural Resources,Sustainability",10.0,10636000.0,2018-01-01,2022-11-16,,,https://images.crunchbase.com/image/upload/t_cb-default-original/rov30po1ezueanatia08,,company,,fb4c5dcc-82eb-4204-acc2-c61360af1730,USA,2020-04-20,3000000.0,,,1.0,California Energy Commission,organization,,USA,government_office,101.0,,California Energy Commission,CEO,,,,,,,,,2020.0,2018.0,,,美國,USA,United States of America,
儲能,Seed,其它,,Aspinity,,Aspinity,https://www.crunchbase.com/organization/aspinity,39241.0,"Aspinity, Inc.",company,http://www.aspinity.com/,USA,Pennsylvania,Pittsburgh,operating,Aspinity offers neuromorphic all-analog integrated circuit technology that can replicate the functionality of digital signal processors.,"Artificial Intelligence (AI),Battery,Energy Storage,Industrial,Semiconductor","Artificial Intelligence (AI),Data and Analytics,Energy,Hardware,Manufacturing,Science and Engineering,Software",8.0,16490000.0,2015-01-01,2024-05-21,,,https://images.crunchbase.com/image/upload/t_cb-default-original/jw7vgkrj9esfvpzbcdp4,,company,,6a75f281-da2c-4cd4-bd63-410851b8dab9,USA,2018-01-01,570000.0,,,6.0,Techstars,organization,,USA,"accelerator,venture_capital",6390.0,108799999.0,,COO and Founder,,,,,,,,,2018.0,2015.0,,,美國,USA,United States of America,
儲能,Series A,儲能系統整合,"設備供應安裝,系統整合,儲能專案開發與營運商",Liminal,,Liminal,https://www.crunchbase.com/organization/feasible,26061.0,"Liminal Insights, Inc.",company,https://www.liminalinsights.com,USA,California,Emeryville,operating,Liminal operates as a battery manufacturing intelligence provider that utilizes data and analytics.,"Analytics,Battery,Information Technology,Semiconductor,Sustainability","Data and Analytics,Energy,Hardware,Information Technology,Science and Engineering,Sustainability",7.0,40974987.0,2015-01-01,2024-10-15,,,https://images.crunchbase.com/image/upload/t_cb-default-original/tc4x1fp3ffs76avlzxrb,Feasible,company,,700a760f-52ac-47d1-a52b-669ee5f9eacf,USA,2022-04-04,8000000.0,,,5.0,Impact Science Ventures,organization,,USA,venture_capital,17.0,,,Co-Founder CEO,,,,,,,,,2022.0,2015.0,,,美國,USA,United States of America,
儲能,Post IPO,"電池循環經濟,儲能系統整合","電池回收再利用,設備供應安裝",Contemporary Amperex Technology,,Contemporary Amperex Technology,https://www.crunchbase.com/organization/contemporary-amperex-technology,7807.0,Contemporary Amperex Technology Ltd.,"company,investor",https://www.catl.com/en/,CHN,Fujian,Ningde,ipo,CATL is a manufacturer and distributor of power battery systems and energy storage systems.,"Battery,Energy,Energy Storage,Industrial,Manufacturing","Energy,Manufacturing",2.0,2817425131.0,2011-01-01,2020-07-18,,,https://images.crunchbase.com/image/upload/t_cb-default-original/sqifecgdwbrt0i6vemyl,CATL,investor,5.0,95665a60-6e2e-4fee-9bcd-e90527166fe6,CHN,2020-07-18,2817425131.0,53631189039.0,375000000000.0,5.0,Beijing Yuefeng Capital,organization,,CHN,private_equity_firm,5.0,,Hillhouse Investment,,,,,vie,CATL,2025-05-28,,,2020.0,2011.0,,2025.0,中國,China,Peoples Republic of China2,
儲能,Series Unknown,電化學儲能,鋰硫電池,Conamix,,Conamix,https://www.crunchbase.com/organization/conamix,26564.0,Conamix Inc.,company,http://conamix.com/,USA,New York,Ithaca,operating,Conamix commercializes the high energy cobalt-free battery materials for lithium-ion.,"Battery,Energy,Manufacturing,Renewable Energy","Energy,Manufacturing,Sustainability",4.0,14499978.0,2014-01-01,2021-11-24,,,https://images.crunchbase.com/image/upload/t_cb-default-original/lus6bibb0e1aprbbedjn,,company,,60be02fd-38f3-4b26-97b5-63eb7f072a28,USA,2021-11-24,3999996.0,,,1.0,Excell Partners,organization,,USA,"micro_vc,venture_capital",47.0,,,CEO Founder,,,,,,,,,2021.0,2014.0,,,美國,USA,United States of America,
儲能,Series A,"電池循環經濟,儲能系統整合","電池回收再利用,設備供應安裝,系統整合,儲能專案開發與營運商",Eatron Technologies,,Eatron Technologies,https://www.crunchbase.com/organization/eatron-technologies,125061.0,Eatron Technologies Ltd,company,https://eatron.com/,GBR,Warwickshire,Warwick,operating,"AI-powered battery management software layer for better, safer and greener batteries","Artificial Intelligence (AI),Battery,Electric Vehicle,Electronics,Software","Artificial Intelligence (AI),Consumer Electronics,Data and Analytics,Energy,Hardware,Science and Engineering,Software,Transportation",7.0,13554678.0,2018-01-01,2024-02-29,,,https://images.crunchbase.com/image/upload/t_cb-default-original/qvjbqjrv8249v0ujzuku,Eatron,company,,379d45fd-de49-4206-823d-8ea66c4e1a82,GBR,2021-11-18,11000000.0,,,4.0,Aster,organization,,FRA,venture_capital,195.0,3200000.0,MMC Ventures,Co-Founder and CEO,,,,,,,,,2021.0,2018.0,,,英國,UK,United Kingdom of Great Britain and Northern Ireland14,
